material_id,formula_pretty,facet,termination,site_label,site_kind,dE_Hstar_eV,dG_Hstar_eV,E_slab_eV,E_slabH_eV,E_H2_eV,slab_id,config_id,input_rel,mace_output_rel,abs_dG_Hstar_eV
mp-1225687,CuNi,(110),0,bridge_0,bridge,-0.03296184539794922,0.20703815460205077,-374.89495849609375,-378.1871643066406,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__bridge_0,ads_structures/mp-1225687_h110_t0/bridge_0.vasp,mace_runs/h_ads/mp-1225687_h110_t0__bridge_0,0.20703815460205077
mp-1225687,CuNi,(111),1,ontop_0,ontop,-0.4480314254760742,-0.20803142547607423,-1102.604736328125,-1106.31201171875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__ontop_0,ads_structures/mp-1225687_h111_t1/ontop_0.vasp,mace_runs/h_ads/mp-1225687_h111_t1__ontop_0,0.20803142547607423
mp-945,NiPt,(110),0,ontop_1,ontop,-0.4504728317260742,-0.21047283172607423,-322.9041748046875,-326.6138916015625,-6.518487930297852,mp-945_h110_t0,mp-945_h110_t0__ontop_1,ads_structures/mp-945_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-945_h110_t0__ontop_1,0.21047283172607423
mp-1225687,CuNi,(111),1,ontop_1,ontop,-0.4523038864135742,-0.21230388641357423,-1102.604736328125,-1106.3162841796875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__ontop_1,ads_structures/mp-1225687_h111_t1/ontop_1.vasp,mace_runs/h_ads/mp-1225687_h111_t1__ontop_1,0.21230388641357423
mp-12086,Cu3Pt,(111),0,bridge_0,bridge,-0.4527006149291992,-0.21270061492919923,-438.11614990234375,-441.8280944824219,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__bridge_0,ads_structures/mp-12086_h111_t0/bridge_0.vasp,mace_runs/h_ads/mp-12086_h111_t0__bridge_0,0.21270061492919923
mp-1225687,CuNi,(111),0,ontop_0,ontop,-0.4542570114135742,-0.21425701141357423,-1106.4576416015625,-1110.171142578125,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__ontop_0,ads_structures/mp-1225687_h111_t0/ontop_0.vasp,mace_runs/h_ads/mp-1225687_h111_t0__ontop_0,0.21425701141357423
mp-1225687,CuNi,(111),0,ontop_1,ontop,-0.4614591598510742,-0.22145915985107423,-1106.4576416015625,-1110.1783447265625,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__ontop_1,ads_structures/mp-1225687_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-1225687_h111_t0__ontop_1,0.22145915985107423
mp-12798,Ni3Pt,(110),1,bridge_3,bridge,-0.4628019332885742,-0.22280193328857423,-400.9180603027344,-404.6401062011719,-6.518487930297852,mp-12798_h110_t1,mp-12798_h110_t1__bridge_3,ads_structures/mp-12798_h110_t1/bridge_3.vasp,mace_runs/h_ads/mp-12798_h110_t1__bridge_3,0.22280193328857423
mp-945,NiPt,(100),1,ontop_0,ontop,-0.01594829559329014,0.22405170440670985,-204.47950744628903,-207.75469970703125,-6.518487930297852,mp-945_h100_t1,mp-945_h100_t1__ontop_0,ads_structures/mp-945_h100_t1/ontop_0.vasp,mace_runs/h_ads/mp-945_h100_t1__ontop_0,0.22405170440670985
mp-1225687,CuNi,(111),1,bridge_8,bridge,-0.4641447067260742,-0.22414470672607423,-1102.604736328125,-1106.328125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_8,ads_structures/mp-1225687_h111_t1/bridge_8.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_8,0.22414470672607423
mp-1186117,NiPt3,(100),0,bridge_2,bridge,-0.4644498825073242,-0.22444988250732423,-325.1659240722656,-328.8896179199219,-6.518487930297852,mp-1186117_h100_t0,mp-1186117_h100_t0__bridge_2,ads_structures/mp-1186117_h100_t0/bridge_2.vasp,mace_runs/h_ads/mp-1186117_h100_t0__bridge_2,0.22444988250732423
mp-1225687,CuNi,(111),1,ontop_3,ontop,-0.4651212692260742,-0.22512126922607423,-1102.604736328125,-1106.3291015625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__ontop_3,ads_structures/mp-1225687_h111_t1/ontop_3.vasp,mace_runs/h_ads/mp-1225687_h111_t1__ontop_3,0.22512126922607423
mp-1225687,CuNi,(110),0,ontop_1,ontop,-0.010775566101074219,0.22922443389892577,-374.89495849609375,-378.16497802734375,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__ontop_1,ads_structures/mp-1225687_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-1225687_h110_t0__ontop_1,0.22922443389892577
mp-1225687,CuNi,(111),0,ontop_3,ontop,-0.4693937301635742,-0.22939373016357423,-1106.4576416015625,-1110.186279296875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__ontop_3,ads_structures/mp-1225687_h111_t0/ontop_3.vasp,mace_runs/h_ads/mp-1225687_h111_t0__ontop_3,0.22939373016357423
mp-1186117,NiPt3,(110),1,bridge_2,bridge,-0.47046184539800606,-0.23046184539800607,-412.6534118652344,-416.3831176757813,-6.518487930297852,mp-1186117_h110_t1,mp-1186117_h110_t1__bridge_2,ads_structures/mp-1186117_h110_t1/bridge_2.vasp,mace_runs/h_ads/mp-1186117_h110_t1__bridge_2,0.23046184539800607
mp-1186117,NiPt3,(110),1,bridge_3,bridge,-0.4716215133666992,-0.23162151336669923,-412.6534118652344,-416.38427734375,-6.518487930297852,mp-1186117_h110_t1,mp-1186117_h110_t1__bridge_3,ads_structures/mp-1186117_h110_t1/bridge_3.vasp,mace_runs/h_ads/mp-1186117_h110_t1__bridge_3,0.23162151336669923
mp-1225687,CuNi,(100),0,ontop_2,ontop,-0.4717130661010742,-0.23171306610107423,-677.5707397460938,-681.3016967773438,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__ontop_2,ads_structures/mp-1225687_h100_t0/ontop_2.vasp,mace_runs/h_ads/mp-1225687_h100_t0__ontop_2,0.23171306610107423
mp-1184054,CuNi3,(110),1,bridge_2,bridge,-0.47253704071050606,-0.23253704071050607,-360.8217468261719,-364.5535278320313,-6.518487930297852,mp-1184054_h110_t1,mp-1184054_h110_t1__bridge_2,ads_structures/mp-1184054_h110_t1/bridge_2.vasp,mace_runs/h_ads/mp-1184054_h110_t1__bridge_2,0.23253704071050607
mp-1225687,CuNi,(111),0,bridge_9,bridge,-0.4729337692260742,-0.23293376922607423,-1106.4576416015625,-1110.1898193359375,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_9,ads_structures/mp-1225687_h111_t0/bridge_9.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_9,0.23293376922607423
mp-1186117,NiPt3,(100),0,ontop_0,ontop,-0.4738798141479492,-0.23387981414794923,-325.1659240722656,-328.8990478515625,-6.518487930297852,mp-1186117_h100_t0,mp-1186117_h100_t0__ontop_0,ads_structures/mp-1186117_h100_t0/ontop_0.vasp,mace_runs/h_ads/mp-1186117_h100_t0__ontop_0,0.23387981414794923
mp-1186117,NiPt3,(111),0,ontop_0,ontop,-0.005648612976074219,0.23435138702392577,-559.1781616210938,-562.4430541992188,-6.518487930297852,mp-1186117_h111_t0,mp-1186117_h111_t0__ontop_0,ads_structures/mp-1186117_h111_t0/ontop_0.vasp,mace_runs/h_ads/mp-1186117_h111_t0__ontop_0,0.23435138702392577
mp-1225687,CuNi,(111),1,bridge_3,bridge,-0.4746427536010742,-0.23464275360107423,-1102.604736328125,-1106.338623046875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_3,ads_structures/mp-1225687_h111_t1/bridge_3.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_3,0.23464275360107423
mp-1225687,CuNi,(111),0,bridge_12,bridge,-0.4769620895385742,-0.23696208953857423,-1106.4576416015625,-1110.19384765625,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_12,ads_structures/mp-1225687_h111_t0/bridge_12.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_12,0.23696208953857423
mp-1225687,CuNi,(111),0,ontop_4,ontop,-0.4780607223510742,-0.23806072235107423,-1106.4576416015625,-1110.1949462890625,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__ontop_4,ads_structures/mp-1225687_h111_t0/ontop_4.vasp,mace_runs/h_ads/mp-1225687_h111_t0__ontop_4,0.23806072235107423
mp-1225687,CuNi,(111),0,hollow_7,hollow,-0.4802579879760742,-0.24025798797607423,-1106.4576416015625,-1110.1971435546875,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_7,ads_structures/mp-1225687_h111_t0/hollow_7.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_7,0.24025798797607423
mp-12086,Cu3Pt,(111),0,bridge_2,bridge,-0.4812040328979492,-0.24120403289794923,-438.11614990234375,-441.8565979003906,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__bridge_2,ads_structures/mp-12086_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-12086_h111_t0__bridge_2,0.24120403289794923
mp-1225687,CuNi,(111),1,bridge_14,bridge,-0.4813566207885742,-0.24135662078857423,-1102.604736328125,-1106.3453369140625,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_14,ads_structures/mp-1225687_h111_t1/bridge_14.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_14,0.24135662078857423
mp-12086,Cu3Pt,(111),0,hollow_1,hollow,-0.4819364547729492,-0.24193645477294923,-438.11614990234375,-441.8573303222656,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__hollow_1,ads_structures/mp-12086_h111_t0/hollow_1.vasp,mace_runs/h_ads/mp-12086_h111_t0__hollow_1,0.24193645477294923
mp-644311,CuPt,(100),0,hollow_2,hollow,-0.4823331832885742,-0.24233318328857423,-723.3525390625,-727.0941162109375,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__hollow_2,ads_structures/mp-644311_h100_t0/hollow_2.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_2,0.24233318328857423
mp-1225687,CuNi,(111),0,hollow_2,hollow,-0.4840421676635742,-0.24404216766357423,-1106.4576416015625,-1110.200927734375,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_2,ads_structures/mp-1225687_h111_t0/hollow_2.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_2,0.24404216766357423
mp-644311,CuPt,(111),0,bridge_0,bridge,-0.4841642379760742,-0.24416423797607423,-1055.9166259765625,-1059.6600341796875,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_0,ads_structures/mp-644311_h111_t0/bridge_0.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_0,0.24416423797607423
mp-945,NiPt,(111),0,bridge_2,bridge,-0.4869718551635742,-0.24697185516357423,-343.8661804199219,-347.6123962402344,-6.518487930297852,mp-945_h111_t0,mp-945_h111_t0__bridge_2,ads_structures/mp-945_h111_t0/bridge_2.vasp,mace_runs/h_ads/mp-945_h111_t0__bridge_2,0.24697185516357423
mp-945,NiPt,(111),1,bridge_0,bridge,-0.4871244430541992,-0.24712444305419923,-342.5733642578125,-346.3197326660156,-6.518487930297852,mp-945_h111_t1,mp-945_h111_t1__bridge_0,ads_structures/mp-945_h111_t1/bridge_0.vasp,mace_runs/h_ads/mp-945_h111_t1__bridge_0,0.24712444305419923
mp-12086,Cu3Pt,(111),0,hollow_2,hollow,0.008023262023868938,0.24802326202386893,-438.11614990234375,-441.3673706054688,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__hollow_2,ads_structures/mp-12086_h111_t0/hollow_2.vasp,mace_runs/h_ads/mp-12086_h111_t0__hollow_2,0.24802326202386893
mp-1184054,CuNi3,(111),1,hollow_3,hollow,-0.4899625778198242,-0.24996257781982423,-935.781982421875,-939.5311889648438,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__hollow_3,ads_structures/mp-1184054_h111_t1/hollow_3.vasp,mace_runs/h_ads/mp-1184054_h111_t1__hollow_3,0.24996257781982423
mp-1186117,NiPt3,(111),0,ontop_1,ontop,-0.4900236129760742,-0.2500236129760742,-559.1781616210938,-562.9274291992188,-6.518487930297852,mp-1186117_h111_t0,mp-1186117_h111_t0__ontop_1,ads_structures/mp-1186117_h111_t0/ontop_1.vasp,mace_runs/h_ads/mp-1186117_h111_t0__ontop_1,0.2500236129760742
mp-644311,CuPt,(100),0,ontop_3,ontop,-0.4904508590698242,-0.2504508590698242,-723.3525390625,-727.1022338867188,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__ontop_3,ads_structures/mp-644311_h100_t0/ontop_3.vasp,mace_runs/h_ads/mp-644311_h100_t0__ontop_3,0.2504508590698242
mp-1225687,CuNi,(111),0,hollow_4,hollow,-0.4917325973510742,-0.2517325973510742,-1106.4576416015625,-1110.2086181640625,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__hollow_4,ads_structures/mp-1225687_h111_t0/hollow_4.vasp,mace_runs/h_ads/mp-1225687_h111_t0__hollow_4,0.2517325973510742
mp-1225687,CuNi,(111),0,ontop_2,ontop,-0.4931974411010742,-0.2531974411010742,-1106.4576416015625,-1110.2100830078125,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__ontop_2,ads_structures/mp-1225687_h111_t0/ontop_2.vasp,mace_runs/h_ads/mp-1225687_h111_t0__ontop_2,0.2531974411010742
mp-12798,Ni3Pt,(110),1,bridge_1,bridge,-0.4942960739135742,-0.2542960739135742,-400.9180603027344,-404.6716003417969,-6.518487930297852,mp-12798_h110_t1,mp-12798_h110_t1__bridge_1,ads_structures/mp-12798_h110_t1/bridge_1.vasp,mace_runs/h_ads/mp-12798_h110_t1__bridge_1,0.2542960739135742
mp-1225687,CuNi,(111),1,hollow_5,hollow,-0.4947843551635742,-0.2547843551635742,-1102.604736328125,-1106.3587646484375,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_5,ads_structures/mp-1225687_h111_t1/hollow_5.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_5,0.2547843551635742
mp-945,NiPt,(111),1,ontop_0,ontop,-0.4966764450073242,-0.2566764450073242,-342.5733642578125,-346.32928466796875,-6.518487930297852,mp-945_h111_t1,mp-945_h111_t1__ontop_0,ads_structures/mp-945_h111_t1/ontop_0.vasp,mace_runs/h_ads/mp-945_h111_t1__ontop_0,0.2566764450073242
mp-1225687,CuNi,(111),0,bridge_13,bridge,-0.4980802536010742,-0.2580802536010742,-1106.4576416015625,-1110.2149658203125,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_13,ads_structures/mp-1225687_h111_t0/bridge_13.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_13,0.2580802536010742
mp-644311,CuPt,(100),0,bridge_3,bridge,-0.4983243942260742,-0.2583243942260742,-723.3525390625,-727.110107421875,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__bridge_3,ads_structures/mp-644311_h100_t0/bridge_3.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_3,0.2583243942260742
mp-1225687,CuNi,(111),1,hollow_9,hollow,-0.4985685348510742,-0.2585685348510742,-1102.604736328125,-1106.362548828125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_9,ads_structures/mp-1225687_h111_t1/hollow_9.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_9,0.2585685348510742
mp-1184054,CuNi3,(110),0,bridge_3,bridge,-0.49945354461675606,-0.25945354461675607,-360.6070861816406,-364.3657836914063,-6.518487930297852,mp-1184054_h110_t0,mp-1184054_h110_t0__bridge_3,ads_structures/mp-1184054_h110_t0/bridge_3.vasp,mace_runs/h_ads/mp-1184054_h110_t0__bridge_3,0.25945354461675607
mp-1186117,NiPt3,(110),1,ontop_0,ontop,0.02178668975830078,0.2617866897583008,-412.6534118652344,-415.890869140625,-6.518487930297852,mp-1186117_h110_t1,mp-1186117_h110_t1__ontop_0,ads_structures/mp-1186117_h110_t1/ontop_0.vasp,mace_runs/h_ads/mp-1186117_h110_t1__ontop_0,0.2617866897583008
mp-1225687,CuNi,(110),0,hollow_1,hollow,-0.5021696090698242,-0.2621696090698242,-374.89495849609375,-378.6563720703125,-6.518487930297852,mp-1225687_h110_t0,mp-1225687_h110_t0__hollow_1,ads_structures/mp-1225687_h110_t0/hollow_1.vasp,mace_runs/h_ads/mp-1225687_h110_t0__hollow_1,0.2621696090698242
mp-1186117,NiPt3,(110),1,ontop_1,ontop,-0.5034818649291992,-0.2634818649291992,-412.6534118652344,-416.4161376953125,-6.518487930297852,mp-1186117_h110_t1,mp-1186117_h110_t1__ontop_1,ads_structures/mp-1186117_h110_t1/ontop_1.vasp,mace_runs/h_ads/mp-1186117_h110_t1__ontop_1,0.2634818649291992
mp-1225687,CuNi,(111),1,bridge_9,bridge,-0.5043058395385742,-0.2643058395385742,-1102.604736328125,-1106.3682861328125,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_9,ads_structures/mp-1225687_h111_t1/bridge_9.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_9,0.2643058395385742
mp-1184054,CuNi3,(111),1,bridge_5,bridge,-0.5045499801636879,-0.2645499801636879,-935.781982421875,-939.5457763671876,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__bridge_5,ads_structures/mp-1184054_h111_t1/bridge_5.vasp,mace_runs/h_ads/mp-1184054_h111_t1__bridge_5,0.2645499801636879
mp-1184054,CuNi3,(111),0,hollow_3,hollow,-0.5051603317260742,-0.2651603317260742,-936.176513671875,-939.94091796875,-6.518487930297852,mp-1184054_h111_t0,mp-1184054_h111_t0__hollow_3,ads_structures/mp-1184054_h111_t0/hollow_3.vasp,mace_runs/h_ads/mp-1184054_h111_t0__hollow_3,0.2651603317260742
mp-12608,CuPt7,(110),1,ontop_1,ontop,-0.5080289840698242,-0.2680289840698242,-987.6514282226562,-991.418701171875,-6.518487930297852,mp-12608_h110_t1,mp-12608_h110_t1__ontop_1,ads_structures/mp-12608_h110_t1/ontop_1.vasp,mace_runs/h_ads/mp-12608_h110_t1__ontop_1,0.2680289840698242
mp-1184054,CuNi3,(111),1,bridge_3,bridge,-0.5083951950073242,-0.2683951950073242,-935.781982421875,-939.5496215820312,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__bridge_3,ads_structures/mp-1184054_h111_t1/bridge_3.vasp,mace_runs/h_ads/mp-1184054_h111_t1__bridge_3,0.2683951950073242
mp-12086,Cu3Pt,(111),0,bridge_1,bridge,-0.5088224411010742,-0.2688224411010742,-438.11614990234375,-441.88421630859375,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__bridge_1,ads_structures/mp-12086_h111_t0/bridge_1.vasp,mace_runs/h_ads/mp-12086_h111_t0__bridge_1,0.2688224411010742
mp-1225687,CuNi,(111),1,bridge_2,bridge,-0.5100431442260742,-0.2700431442260742,-1102.604736328125,-1106.3740234375,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__bridge_2,ads_structures/mp-1225687_h111_t1/bridge_2.vasp,mace_runs/h_ads/mp-1225687_h111_t1__bridge_2,0.2700431442260742
mp-1225687,CuNi,(111),0,bridge_10,bridge,-0.5106534957885742,-0.2706534957885742,-1106.4576416015625,-1110.2275390625,-6.518487930297852,mp-1225687_h111_t0,mp-1225687_h111_t0__bridge_10,ads_structures/mp-1225687_h111_t0/bridge_10.vasp,mace_runs/h_ads/mp-1225687_h111_t0__bridge_10,0.2706534957885742
mp-12086,Cu3Pt,(111),0,hollow_0,hollow,-0.5112333297729492,-0.2712333297729492,-438.11614990234375,-441.8866271972656,-6.518487930297852,mp-12086_h111_t0,mp-12086_h111_t0__hollow_0,ads_structures/mp-12086_h111_t0/hollow_0.vasp,mace_runs/h_ads/mp-12086_h111_t0__hollow_0,0.2712333297729492
mp-945,NiPt,(100),1,bridge_1,bridge,-0.5114774703980061,-0.27147747039800607,-204.47950744628903,-208.25022888183597,-6.518487930297852,mp-945_h100_t1,mp-945_h100_t1__bridge_1,ads_structures/mp-945_h100_t1/bridge_1.vasp,mace_runs/h_ads/mp-945_h100_t1__bridge_1,0.27147747039800607
mp-1186117,NiPt3,(110),0,ontop_0,ontop,-0.5132169723510742,-0.2732169723510742,-413.2362365722656,-417.0086975097656,-6.518487930297852,mp-1186117_h110_t0,mp-1186117_h110_t0__ontop_0,ads_structures/mp-1186117_h110_t0/ontop_0.vasp,mace_runs/h_ads/mp-1186117_h110_t0__ontop_0,0.2732169723510742
mp-1184054,CuNi3,(111),1,bridge_0,bridge,-0.5136442184448242,-0.2736442184448242,-935.781982421875,-939.5548706054688,-6.518487930297852,mp-1184054_h111_t1,mp-1184054_h111_t1__bridge_0,ads_structures/mp-1184054_h111_t1/bridge_0.vasp,mace_runs/h_ads/mp-1184054_h111_t1__bridge_0,0.2736442184448242
mp-644311,CuPt,(100),0,bridge_7,bridge,-0.5156583786010742,-0.2756583786010742,-723.3525390625,-727.12744140625,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__bridge_7,ads_structures/mp-644311_h100_t0/bridge_7.vasp,mace_runs/h_ads/mp-644311_h100_t0__bridge_7,0.2756583786010742
mp-644311,CuPt,(100),0,hollow_7,hollow,-0.5159635543823242,-0.2759635543823242,-723.3525390625,-727.1277465820312,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__hollow_7,ads_structures/mp-644311_h100_t0/hollow_7.vasp,mace_runs/h_ads/mp-644311_h100_t0__hollow_7,0.2759635543823242
mp-644311,CuPt,(100),0,ontop_2,ontop,-0.5161466598510742,-0.2761466598510742,-723.3525390625,-727.1279296875,-6.518487930297852,mp-644311_h100_t0,mp-644311_h100_t0__ontop_2,ads_structures/mp-644311_h100_t0/ontop_2.vasp,mace_runs/h_ads/mp-644311_h100_t0__ontop_2,0.2761466598510742
mp-1225687,CuNi,(100),0,hollow_3,hollow,-0.5179166793823242,-0.2779166793823242,-677.5707397460938,-681.347900390625,-6.518487930297852,mp-1225687_h100_t0,mp-1225687_h100_t0__hollow_3,ads_structures/mp-1225687_h100_t0/hollow_3.vasp,mace_runs/h_ads/mp-1225687_h100_t0__hollow_3,0.2779166793823242
mp-1184054,CuNi3,(100),0,bridge_4,bridge,-0.5185270309448242,-0.2785270309448242,-650.7646484375,-654.5424194335938,-6.518487930297852,mp-1184054_h100_t0,mp-1184054_h100_t0__bridge_4,ads_structures/mp-1184054_h100_t0/bridge_4.vasp,mace_runs/h_ads/mp-1184054_h100_t0__bridge_4,0.2785270309448242
mp-945,NiPt,(111),1,ontop_1,ontop,0.03902912139892578,0.2790291213989258,-342.5733642578125,-345.7935791015625,-6.518487930297852,mp-945_h111_t1,mp-945_h111_t1__ontop_1,ads_structures/mp-945_h111_t1/ontop_1.vasp,mace_runs/h_ads/mp-945_h111_t1__ontop_1,0.2790291213989258
mp-1184054,CuNi3,(100),0,hollow_2,hollow,-0.5198698043823242,-0.2798698043823242,-650.7646484375,-654.5437622070312,-6.518487930297852,mp-1184054_h100_t0,mp-1184054_h100_t0__hollow_2,ads_structures/mp-1184054_h100_t0/hollow_2.vasp,mace_runs/h_ads/mp-1184054_h100_t0__hollow_2,0.2798698043823242
mp-12086,Cu3Pt,(110),1,bridge_3,bridge,0.04043292999267578,0.2804329299926758,-320.7094421386719,-323.9282531738281,-6.518487930297852,mp-12086_h110_t1,mp-12086_h110_t1__bridge_3,ads_structures/mp-12086_h110_t1/bridge_3.vasp,mace_runs/h_ads/mp-12086_h110_t1__bridge_3,0.2804329299926758
mp-644311,CuPt,(110),0,bridge_2,bridge,-0.5214262008666992,-0.2814262008666992,-357.981689453125,-361.7623596191406,-6.518487930297852,mp-644311_h110_t0,mp-644311_h110_t0__bridge_2,ads_structures/mp-644311_h110_t0/bridge_2.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_2,0.2814262008666992
mp-644311,CuPt,(110),0,ontop_1,ontop,-0.5236845016479492,-0.2836845016479492,-357.981689453125,-361.7646179199219,-6.518487930297852,mp-644311_h110_t0,mp-644311_h110_t0__ontop_1,ads_structures/mp-644311_h110_t0/ontop_1.vasp,mace_runs/h_ads/mp-644311_h110_t0__ontop_1,0.2836845016479492
mp-1225687,CuNi,(111),1,hollow_0,hollow,-0.5245695114135742,-0.2845695114135742,-1102.604736328125,-1106.3885498046875,-6.518487930297852,mp-1225687_h111_t1,mp-1225687_h111_t1__hollow_0,ads_structures/mp-1225687_h111_t1/hollow_0.vasp,mace_runs/h_ads/mp-1225687_h111_t1__hollow_0,0.2845695114135742
mp-644311,CuPt,(110),0,bridge_1,bridge,0.04610919952392578,0.2861091995239258,-357.981689453125,-361.19482421875,-6.518487930297852,mp-644311_h110_t0,mp-644311_h110_t0__bridge_1,ads_structures/mp-644311_h110_t0/bridge_1.vasp,mace_runs/h_ads/mp-644311_h110_t0__bridge_1,0.2861091995239258
mp-644311,CuPt,(111),0,hollow_1,hollow,-0.5277433395385742,-0.2877433395385742,-1055.9166259765625,-1059.70361328125,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__hollow_1,ads_structures/mp-644311_h111_t0/hollow_1.vasp,mace_runs/h_ads/mp-644311_h111_t0__hollow_1,0.2877433395385742
mp-12086,Cu3Pt,(110),1,bridge_1,bridge,0.05086994171142578,0.2908699417114258,-320.7094421386719,-323.9178161621094,-6.518487930297852,mp-12086_h110_t1,mp-12086_h110_t1__bridge_1,ads_structures/mp-12086_h110_t1/bridge_1.vasp,mace_runs/h_ads/mp-12086_h110_t1__bridge_1,0.2908699417114258
mp-945,NiPt,(110),0,bridge_0,bridge,-0.5311002731323242,-0.2911002731323242,-322.9041748046875,-326.69451904296875,-6.518487930297852,mp-945_h110_t0,mp-945_h110_t0__bridge_0,ads_structures/mp-945_h110_t0/bridge_0.vasp,mace_runs/h_ads/mp-945_h110_t0__bridge_0,0.2911002731323242
mp-1186117,NiPt3,(100),1,bridge_1,bridge,-0.5326261520385742,-0.2926261520385742,-322.5931091308594,-326.3849792480469,-6.518487930297852,mp-1186117_h100_t1,mp-1186117_h100_t1__bridge_1,ads_structures/mp-1186117_h100_t1/bridge_1.vasp,mace_runs/h_ads/mp-1186117_h100_t1__bridge_1,0.2926261520385742
mp-644311,CuPt,(111),0,ontop_2,ontop,-0.5328702926635742,-0.2928702926635742,-1055.9166259765625,-1059.708740234375,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__ontop_2,ads_structures/mp-644311_h111_t0/ontop_2.vasp,mace_runs/h_ads/mp-644311_h111_t0__ontop_2,0.2928702926635742
mp-12608,CuPt7,(110),1,bridge_3,bridge,-0.5336637496948242,-0.2936637496948242,-987.6514282226562,-991.4443359375,-6.518487930297852,mp-12608_h110_t1,mp-12608_h110_t1__bridge_3,ads_structures/mp-12608_h110_t1/bridge_3.vasp,mace_runs/h_ads/mp-12608_h110_t1__bridge_3,0.2936637496948242
mp-644311,CuPt,(111),0,bridge_10,bridge,-0.5345792770385742,-0.2945792770385742,-1055.9166259765625,-1059.71044921875,-6.518487930297852,mp-644311_h111_t0,mp-644311_h111_t0__bridge_10,ads_structures/mp-644311_h111_t0/bridge_10.vasp,mace_runs/h_ads/mp-644311_h111_t0__bridge_10,0.2945792770385742
